"ID","Naam","Type","Plaats","Adres","Website","PlaceID","Lat","Lng","Rating","Reviews"
"1523","Hoeve Bosman","winkel","De Krim","Posthoornweg 38, De Krim","True","True","52,64381770000001","6,5929579","True","True"
"1524","Hoeve Boveneind","winkel","Herwijnen","Zandsteeg 3, Herwijnen","True","True","51,8277706","5,1487623","True","True"
"1525","Hoeve brouwerðŸ®","winkel","'s-Graveland","Leeuwenlaan 44B, 's-Graveland","True","True","52,235430199999996","5,1388356","True","True"
"1526","Hoeve Calfven","winkel","Ossendrecht","Calfven 42, Ossendrecht","False","True","51,4045536","4,3192582999999996","True","True"
"1527","Hoeve Corisberg","winkel","Heerlen","Corisbergweg 1, Heerlen","True","True","50,8743115","5,9993336","True","True"
"1528","Hoeve de Varsj IJsboerderij and more!","winkel","Posterholt","Akerstraat 23A, Posterholt","False","True","51,09955","6,033334399999999","True","True"
"1529","Hoeve Dierdonk","winkel","Helmond","Weg naar Bakel 3, Helmond","True","True","51,488659","5,7082942999999995","True","True"
"1530","Hoeve Doelwyck","winkel","Nieuw-Beijerland","Zuidzijdsedijk 31, Nieuw-Beijerland","True","True","51,7820906","4,3664929","True","True"
"1531","Hoeve Hazerswoude / Gebr. Gijzenberg Landbouwbedrijf","winkel","Lijnden","Hoofdweg Oostzijde 152, Lijnden","True","True","52,344462","4,7493701","True","True"
"1532","Hoeve Kazan","winkel","Nieuwveen","Blokland 28, Nieuwveen","True","True","52,2118208","4,7821856","True","True"
"1533","Hoeve Keverberg - Abels groenten en fruit","winkel","Simpelveld","Wijnstraat 21, Simpelveld","False","True","50,8514519","5,9725572","True","True"
"1534","Hoeve Nijverdal - Rund- Pluimveebedrijf","winkel","Heemstede","Nijverheidsweg 45, Heemstede","False","True","52,349668099999995","4,6313021999999995","True","True"
"1535","Hoeve Overa","winkel","Breda","Overaseweg 188, Breda","True","True","51,54664","4,74599","True","True"
"1536","Hoeve Overleg Alles","winkel","Zwaanshoek","Bennebroekerdijk 164, Zwaanshoek","False","True","52,329268899999995","4,6180034999999995","True","True"
"1537","Hoeve Rapenburg","winkel","Meliskerke","Rapenburgweg 18, Meliskerke","True","True","51,517850499999994","3,5077354000000005","True","True"
"1538","Hoeve Ruitenbeek","winkel","Leusden","Arnhemseweg 9, Leusden","False","True","52,1304017","5,4033815999999995","True","True"
"1539","Hoeve Rust-hoff","winkel","Maasland","Broekpolderweg 3, Maasland","True","True","51,924230699999995","4,2952967","True","True"
"1540","Hoeve Stein","winkel","Reeuwijk","Oukoopsedijk 20, Reeuwijk","False","True","52,0227863","4,7887756","True","True"
"1541","Hoeve ten Hove","winkel","Voerendaal","Steinweg 7, Voerendaal","True","True","50,883753299999995","5,9148587","True","True"
"1542","Hoeve Waard en IJssel","winkel","Snelrewaard","Waardsedijk 70, Snelrewaard","True","True","52,0245009","4,8895564","True","True"
"1543","Hoeve Waterrijk","winkel","Rijpwetering","Buurterpolder 2, Rijpwetering","True","True","52,208246499999994","4,5905754","True","True"
"1544","Hoeveslagerij Leeuwenhorn","winkel","Schagerbrug","Grote Sloot 418, Schagerbrug","True","True","52,8099953","4,7774744","True","True"
"1545","Hof van Geervliet Biologisch melkveebedrijf zorgboerderij","winkel","Geervliet","Polderweg 10, Geervliet","True","True","51,8543886","4,2674316","True","True"
"1546","Hooikaas Kaasboerderij C","winkel","Ottoland","Damseweg 37, Ottoland","False","True","51,8868856","4,8471324000000005","True","True"
"1547","IJsboerderij Catsop","winkel","Elsloo","Op de Dries 4, Elsloo","True","True","50,939817999999995","5,767049999999999","True","True"
"1548","ijsboerderij de Buterkamp","winkel","Oudemirdum","De BÃ»terkamp 1, Oudemirdum","True","True","52,849511199999995","5,5150374","True","True"
"1549","IJsboerderij de Gerda Hoeve","winkel","Schijf","Het Dreefje 3, Schijf","True","True","51,4852243","4,4996138","True","True"
"1550","IJsboerderij de OnnerpolderðŸ¦","winkel","Onnen","Dorpsweg 62, Onnen","True","True","53,150534","6,6468881","True","True"
"1551","IJsboerderij Fabor Reusel","winkel","Reusel","Hamelendijk 5, Reusel","True","True","51,3486536","5,184628","True","True"
"1552","IJsboerderij Margje 24","winkel","Workum","8711, Workum","True","True","52,9839126","5,4693321","True","True"
"1553","IJsselrund - Boerderij de Voorn","winkel","Oene","IJsseldijk 8, Oene","True","True","52,353882299999995","6,0830357","True","True"
"1554","Jukemaâ€™s streekproducten","winkel","Tzummarum","Hoarnestreek, Tzummarum","False","True","53,2400757","5,5050419","True","True"
"1555","kaas boerderij, vakantiewoningen en minicamping de duinen Texel","winkel","De Cocksdorp","Vuurtorenweg 107, De Cocksdorp","True","True","53,172523899999995","4,861856899999999","True","True"
"1556","Kaas- en IJsboerderij de Willigen","winkel","Vreeland","Nigtevechtseweg 186, Vreeland","True","True","52,2522168","5,043132","True","True"
"1557","Kaasboerderij Amsterdam","winkel","Amstelveen","Amsteldijk Noord 127, Amstelveen","False","True","52,319202399999995","4,9063742","True","True"
"1558","Kaasboerderij De Graafstroom","winkel","Bleskensgraaf","Abbekesdoel 2, Bleskensgraaf","True","True","51,8697239","4,7750182","True","True"
"1559","Kaasboerderij Schrama","winkel","Amstelveen","Nesserlaan 2, Amstelveen","True","True","52,277698199999996","4,8405473","True","True"
"1560","Kastanjehoeve","winkel","Nieuwland","Breezijde 29, Nieuwland","True","True","51,8863675","5,012304299999999","True","True"
"1561","Kasteelboerderij Waalre","winkel","Waalre","Dommelseweg 5, Waalre","True","True","51,368283399999996","5,4359315","True","True"
"1562","Klara Hoeve - Softijsboerderij","winkel","Bodegraven","Meije 57, Bodegraven","False","True","52,1128693","4,7648117","True","True"
"1563","Korenblik, biologische boerderij","winkel","Warnsveld","Geesinkweg 13, Warnsveld","True","True","52,1287827","6,2751242","True","True"
"1564","Lakenvelder Boerderij Boterhuispolder","winkel","Warmond","De Willigen F G, Warmond","True","True","52,191371999999994","4,535000699999999","True","True"
"1565","Landbouwbedrijf Hoeve De Hond","winkel","Dreischor","Gaanderse'sweg 2, Dreischor","True","True","51,69298070000001","3,976406","True","True"
"1566","Landelijk Lekkers - Softijs - Terras - Streekproducten -","winkel","Veghel","Voorhei 2, Veghel","False","True","51,6268142","5,573310600000001","True","True"
"1567","Landewearhoeve","winkel","Ballum","Smitteweg 5b, Ballum","False","True","53,441994799999996","5,693793299999999","True","True"
"1568","Landgoedwinkel ""De Veenhoeve""","winkel","Ansen","Dwingelerweg 21, Ansen","False","True","52,7862258","6,3369266","True","True"
"1569","Landjuweel 'de Hoeven'","winkel","Dalfsen","Middenweg 4, Dalfsen","True","True","52,5503861","6,224520999999999","True","True"
"1570","Limousin boerderij ""De Meierij"".","winkel","Loenersloot","Polderweg 6, Loenersloot","True","True","52,2137712","5,0009","True","True"
"1571","Maria Hoeve Strijen","winkel","Strijen","Weelsedijk 61, Strijen","True","True","51,7317464","4,5302527","True","True"
"1572","Marie's IJsboerderij","winkel","Landgraaf","Kloosterstraat 53, Landgraaf","False","True","50,918412499999995","6,062294199999999","True","True"
"1573","Martina Hoeve - Zuivel en Kaas","winkel","Helmond","Lungendonk 8, Helmond","True","True","51,458914","5,664775","True","True"
"1574","Melk- en zuivelboerderij Van Winden","winkel","Delft","Abtswoude 34, Delft","False","True","51,9833403","4,3538081","True","True"
"1575","Melkgeitenhouderij Zuylestein - Boerderij Zuylestein - De Geitenkeet","winkel","Leersum","Rijksstraatweg 1, Leersum","True","True","52,000347899999994","5,4451455","True","True"
"1576","Melkveebedrijf de Velshoeve","winkel","Witharen","Witharenweg 29, Witharen","True","True","52,552706199999996","6,377293099999999","True","True"
"1577","Melkveehouderij De Alblashoeve","winkel","Oud-Alblas","Oosteinde 21a, Oud-Alblas","True","True","51,8598779","4,7275138","True","True"
"1578","Melkveehouderijbedrijf De Juliushoeve","winkel","Kamperveen","Jules van Hasseltweg 3, Kamperveen","True","True","52,5085074","5,9382627999999995","True","True"
"1579","MMM Zorgboerderij | Triade Vitree","winkel","Zeewolde","Gelderseweg 30, Zeewolde","True","True","52,337880999999996","5,5340821","True","True"
"1580","Natuurboerderij Hardebol","winkel","Landsmeer","Kanaaldijk 28, Landsmeer","True","True","52,441665","4,9492733","True","True"
"1581","Natuurboerderij Hogeboom","winkel","Hasselt","Verkavelingsweg 4A, Hasselt","True","True","52,5700814","6,116390399999999","True","True"
"1582","Natuurboerderij Plassendaal","winkel","De Waal","Zaandammerdijk 9, De Waal","True","True","53,0910277","4,8210958","True","True"
"1583","Natuurboerderij Wittenhorst","winkel","Stokkum","Voorthuizerweg, Stokkum","True","True","51,8723111","6,2052439","True","True"
"1584","Nicolaashoeve Beemster","winkel","Middenbeemster","Middenweg 54, Middenbeemster","True","True","52,577531300000004","4,9313389","True","True"
"1585","Novalishoeve","winkel","Den Hoorn Texel","Hoornderweg 46, Den Hoorn Texel","True","True","53,0269444","4,7613889","True","True"
"1586","Ouwendorperhoeve","winkel","Garderen","Ouwendorperweg 27, Garderen","False","True","52,2248855","5,7368814","True","True"
"1587","Pepers Hoeve","winkel","Haps","De Ass 2, Haps","True","True","51,6924333","5,8332387","True","True"
"1588","Pieter Peit's Hoeve B.V.","winkel","Lies","Buitenwalweg 6, Lies","True","True","53,392722199999994","5,3261978999999995","True","True"
"1589","Raaijmakers Hoeve","winkel","Nuenen","Boord 25, Nuenen","True","True","51,4706085","5,5264469","True","True"
"1590","Risseeuw Jentohoeve","winkel","Schoondijke","Sasputsestraat 9, Schoondijke","True","True","51,365269999999995","3,5849333000000003","True","True"
"1591","Rosahoeve","winkel","Raalte","Waalweg 2, Raalte","True","True","52,4020881","6,2928180000000005","True","True"
"1592","Rundvlees Land van Cuijk | vlees pakket rechtstreeks vanaf de boerderij | Natuurzuivere Runderen","winkel","Vianen","Graafsedijk 36, Vianen","True","True","51,7138954","5,8419677","True","True"
"1593","Rundvleesboerderij Van der Vrande","winkel","Gemert","Rooije Hoefsedijk 90, Gemert","True","True","51,5647113","5,7396365","True","True"
"1594","RUSTPUNT Hoeve Kerkenerf - Biologische melkveehouderij","winkel","Ermelo","Jonkheer Doctor C.J. Sandbergweg 40, Ermelo","True","True","52,294011","5,7212507","True","True"
"1595","Schapenboerderij Texel - Lammetjes knuffelen","winkel","Den Burg","Pontweg 77, Den Burg","True","True","53,041373","4,7956199999999995","True","True"
"1596","Scharrelboerderij Wadwaai","winkel","Wognum","Wadway 10, Wognum","True","True","52,691131999999996","4,987330099999999","True","True"
"1597","Schotenshoeve.nl","winkel","Olst","Schotensweg 1, Olst","True","True","52,3509405","6,175619999999999","True","True"
"1598","Simonehoeve Cheese Making Kaserei Fromage(Ñ„ÐµÑ€Ð¼Ð° ÑÐ¸Ñ€Ð¸)","winkel","Katwoude","Wagenweg 1, Katwoude","True","True","52,487358799999996","5,0341539","True","True"
"1599","Sint Jan's Hoeve","winkel","Deurne","Bakelseweg 54, Deurne","True","True","51,4818954","5,777651199999999","True","True"
"1600","Slikgatse Hoeve","winkel","Langeweg","Hokkenberg 1, Langeweg","True","True","51,6381267","4,6713027","True","True"
"1601","Stadsboerderij 't Nije Hoff","winkel","Emmen","Nieuw Amsterdamsestraat 140, Emmen","True","True","52,761614699999996","6,8725165","True","True"
"1602","Stadsboerderij de Korenmaat","winkel","Arnhem","Marius van Beeklaan 5, Arnhem","True","True","51,946965299999995","5,9004745","True","True"
"1603","Stadsboerderij Erkens","winkel","Heerlen","Heiveldjensweg 10-12, Heerlen","True","True","50,9051656","5,9849480999999995","True","True"
"1604","Stadsboerderij Heerlijkheid Linde","winkel","Schalkhaar","Slinkmansweg 2, Schalkhaar","True","True","52,2733414","6,22971","True","True"
"1605","Stadsboerderij Koppelsteede | Utrecht Natuurlijk","winkel","Utrecht","Koppeldijk 115, Utrecht","True","True","52,0571931","5,137754","True","True"
"1606","Streekproducten Familie Kennes","winkel","Alphen","Goedentijd 39A, Alphen","False","True","51,4898989","4,9617115","True","True"
"1607","Streekproductenmarkt","winkel","Leek","Boerderij Oosterheerdt, Leek","True","True","53,165977999999996","6,389562799999999","True","True"
"1608","Streekstra Aardappelboerderij","winkel","Ternaard","Koaiwei 3, Ternaard","False","True","53,3854921","5,9520618999999995","True","True"
"1609","Streekwinkel en Zorgboerderij Kooghuis","winkel","Uitgeest","Provincialeweg 3a, Uitgeest","True","True","52,52562770000001","4,6980686","True","True"
"1610","Tuinderij de Antoniushoeve","winkel","Aarle-Rixtel","Kasteelweg 7, Aarle-Rixtel","True","True","51,4993634","5,6305136","True","True"
"1611","Utopia Hoeve","winkel","Schagerbrug","Grote Sloot 411a, Schagerbrug","True","True","52,808974199999994","4,7730762","True","True"
"1612","V.O.F. M.C.P. Wijnker & Wijnker Streekproducten","winkel","'t Veld","Zwarteweg 19, 't Veld","True","True","52,7442418","4,848305","True","True"
"1613","Veldhoeve Kip","winkel","Albergen","Kanaal Noordzijde 17, Albergen","True","True","52,363955","6,7335937999999995","True","True"
"1614","Veluwse Asperge Boerderij","winkel","Otterlo","Apeldoornseweg 198, Otterlo","True","True","52,100370999999996","5,755763","True","True"
"1615","Versboerderij Daalwiek","winkel","Geesteren","Oude Diepenheimseweg 3a, Geesteren","True","True","52,13222220000001","6,5283333","True","True"
"1616","Versboerderij Hoeve Elisabeth","winkel","Urmond","Molenweg Zuid 77, Urmond","True","True","50,995282499999995","5,7725965","True","True"
"1617","Versboerderij Keulen","winkel","Oirsbeek","Provincialeweg Noord 27-A, Oirsbeek","True","True","50,95802870000001","5,9089763","True","True"
"1618","Verslokaal Burgerboerderij de Patrijs - Eefde","winkel","Eefde","Schoolstraat 19a Tussen Bloem&meer en, Eefde","True","True","52,163202299999995","6,229374399999999","True","True"
"1619","Verslokaal Burgerboerderij de Patrijs - Vorden","winkel","Vorden","Hengeloseweg 16, Vorden","True","True","52,0884922","6,3152916","True","True"
"1620","Vlees van Scholten, boerderijautomaten 24/7 geopend","winkel","Dedemsvaart","JF7X+45, Dedemsvaart","True","True","52,612838499999995","6,4979625","True","True"
"1621","Vleesboerderij Barten","winkel","Meerkerk","Bordenweg 1b, Meerkerk","True","True","51,9398003","4,970542","True","True"
"1622","Vleesboerderij Bleijendaal","winkel","Sint-Annaland","Kleine Dijk 1, Sint-Annaland","True","True","51,5864519","4,1205248999999995","True","True"
"1623","Vleesboerderij d'Ulven","winkel","Wijk en Aalburg","Aalburgsestraat 56, Wijk en Aalburg","False","True","51,754456399999995","5,1181249","True","True"
"1624","Vleesboerderij Dieker","winkel","Terborg","Oude IJsselweg 5b, Terborg","True","True","51,9313492","6,3129964","True","True"
"1625","Vleesboerderij Masseurs","winkel","Oud Gastel","Barlaqueseweg 4, Oud Gastel","True","True","51,6004583","4,4778014","True","True"
"1626","Vleesboerderij Ton Slager","winkel","Zevenbergschen Hoek","Hoge Zeedijk 36, Zevenbergschen Hoek","True","True","51,6643467","4,6624758","True","True"
"1627","Vleesboerderij van Trijp","winkel","Schijf","De Berg 7, Schijf","True","True","51,5015755","4,5634305","True","True"
"1628","Vleesboerderij Van Wijck","winkel","Hoek","Langeweg 9, Hoek","True","True","51,2929714","3,7834520999999994","True","True"
"1629","Vleesveebedrijf Krakehoeve","winkel","Weert","Maaseikerweg 218, Weert","True","True","51,231866499999995","5,7213097","True","True"
"1630","Vleesveeboerderij Het Weulink, Hietberg Wijhe","winkel","Wijhe","Waterstraat 27, Wijhe","True","True","52,3676183","6,1830832000000004","True","True"
"1631","Welkomboerderij Onstaheerd","winkel","Sauwerd","Singelweg 2, Sauwerd","True","True","53,292835200000006","6,527749999999999","True","True"
"1632","Wenum Hoeve","winkel","Wenum-Wiesel","Wenumsedwarsweg 99, Wenum-Wiesel","True","True","52,2494181","5,9723501","True","True"
"1633","Wolboerderij Blij Bezuiden - DutchMerino","winkel","Koewacht","Het Zand 61, Koewacht","True","True","51,2386462","3,9439387999999997","True","True"
"1634","Zorgboerderij Casquettenhof","winkel","Horn","Posthuisweg 8a, Horn","True","True","51,2075047","5,9407584","True","True"
"1635","Zorgboerderij De Breedijk Hoeve","winkel","Amsterdam","Bloemendalergouw 37, Amsterdam","True","True","52,396933","5,0036179999999995","True","True"
"1636","Zorgboerderij De Marsen","winkel","Landsmeer","Pikpotweg 1, Landsmeer","True","True","52,4397319","4,907336400000001","True","True"
"1637","Zorgboerderij Nieuw Toutenburg","winkel","Maartensdijk","Dorpsweg 85, Maartensdijk","True","True","52,1586565","5,1793524","True","True"
